,"(('ORC', 'electricity'), 'flow')","(('electricity', 'HP'), 'flow')","(('electricity', 'demand_el'), 'flow')","(('electricity', 'excess_bel'), 'flow')","(('grid', 'electricity'), 'flow')"
2023-01-01 00:00:00,0.0,1102.4345,147.15353486166865,0.0,1249.5881
2023-01-01 01:00:00,0.0,1102.4345,106.00468871864463,0.0,1208.4392
2023-01-01 02:00:00,0.0,1102.4345,84.86628333577642,0.0,1187.3008
2023-01-01 03:00:00,0.0,1102.4345,77.4339115871426,0.0,1179.8685
2023-01-01 04:00:00,0.0,1102.4345,72.93835663137271,0.0,1175.3729
2023-01-01 05:00:00,0.0,1102.4345,72.73628199407075,0.0,1175.1708
2023-01-01 06:00:00,0.0,1102.4345,77.14877417948968,0.0,1179.5833
2023-01-01 07:00:00,0.0,1102.4345,94.16357061176032,0.0,1196.5981
2023-01-01 08:00:00,0.0,1102.4345,166.77107258740153,0.0,1269.2056
2023-01-01 09:00:00,0.0,1102.4345,260.9210833260032,0.0,1363.3556
2023-01-01 10:00:00,0.0,1102.4345,328.14229032951914,0.0,1430.5768
2023-01-01 11:00:00,0.0,1102.4345,382.0704966285848,0.0,1484.505
2023-01-01 12:00:00,0.0,1102.4345,389.4825408128741,0.0,1491.9171
2023-01-01 13:00:00,0.0,1102.4345,326.0415367019853,0.0,1428.4761
2023-01-01 14:00:00,0.0,1102.4345,256.5240628910814,0.0,1358.9586
2023-01-01 15:00:00,0.0,494.94447,219.7527081228817,0.0,714.69717
2023-01-01 16:00:00,0.0,515.75458,201.10811260153082,0.0,716.8627
2023-01-01 17:00:00,0.0,527.91984,236.93557239849298,0.0,764.85541
2023-01-01 18:00:00,0.0,0.0,294.84129303827876,0.0,294.84129
2023-01-01 19:00:00,0.0,0.0,332.33815428287596,0.0,332.33815
2023-01-01 20:00:00,0.0,525.7293,301.87448499159785,0.0,827.60378
2023-01-01 21:00:00,0.0,784.39697,255.55086118008495,0.0,1039.9478
2023-01-01 22:00:00,0.0,416.20236,216.38584337374743,0.0,632.5882
2023-01-01 23:00:00,0.0,1102.4345,159.60347027459827,0.0,1262.038
2023-01-02 00:00:00,0.0,0.0,109.96087287489577,0.0,109.96087
2023-01-02 01:00:00,0.0,0.0,81.3776107617005,0.0,81.377611
2023-01-02 02:00:00,0.0,0.0,74.59321140371236,0.0,74.593211
2023-01-02 03:00:00,0.0,1102.4345,72.63645813973832,0.0,1175.071
2023-01-02 04:00:00,0.0,350.53434,73.81070542369068,0.0,424.34504
2023-01-02 05:00:00,0.0,518.04587,88.3599225227099,0.0,606.4058
2023-01-02 06:00:00,0.0,0.0,169.9587624149864,0.0,169.95876
2023-01-02 07:00:00,0.0,0.0,244.1904959815647,0.0,244.1905
2023-01-02 08:00:00,0.0,0.0,251.8851362807205,0.0,251.88514
2023-01-02 09:00:00,0.0,0.0,232.5038567236234,0.0,232.50386
2023-01-02 10:00:00,0.0,0.0,219.2907541703635,0.0,219.29075
2023-01-02 11:00:00,0.0,0.0,223.2866528534388,0.0,223.28665
2023-01-02 12:00:00,0.0,0.0,246.68402203424287,0.0,246.68402
2023-01-02 13:00:00,0.0,0.0,244.41563270885842,0.0,244.41563
2023-01-02 14:00:00,0.0,0.0,217.7229240300634,0.0,217.72292
2023-01-02 15:00:00,0.0,0.0,197.86003046224891,0.0,197.86003
2023-01-02 16:00:00,0.0,0.0,198.60879701085923,0.0,198.6088
2023-01-02 17:00:00,0.0,0.0,242.9104697266198,0.0,242.91047
2023-01-02 18:00:00,0.0,0.0,313.76226449324696,0.0,313.76226
2023-01-02 19:00:00,0.0,0.0,353.22358303883846,0.0,353.22358
2023-01-02 20:00:00,0.0,0.0,317.6713099390995,0.0,317.67131
2023-01-02 21:00:00,0.0,0.0,266.19647794162137,0.0,266.19648
2023-01-02 22:00:00,0.0,0.0,220.32373234987523,0.0,220.32373
2023-01-02 23:00:00,0.0,0.0,163.15182012435318,0.0,163.15182
2023-01-03 00:00:00,0.0,0.0,110.1280377573988,0.0,110.12804
2023-01-03 01:00:00,0.0,0.0,81.50093235361658,0.0,81.500932
2023-01-03 02:00:00,0.0,0.0,74.70589697887907,0.0,74.705897
2023-01-03 03:00:00,0.0,0.0,72.74584578414147,0.0,72.745846
2023-01-03 04:00:00,0.0,0.0,73.9215126490806,0.0,73.921513
2023-01-03 05:00:00,0.0,0.0,88.49214470570101,0.0,88.492145
2023-01-03 06:00:00,0.0,0.0,170.21227787121484,0.0,170.21228
2023-01-03 07:00:00,0.0,0.0,244.55363858052198,0.0,244.55364
2023-01-03 08:00:00,0.0,0.0,252.25855859292056,0.0,252.25856
2023-01-03 09:00:00,0.0,0.0,232.84746158532775,0.0,232.84746
2023-01-03 10:00:00,0.0,0.0,219.61380014163703,0.0,219.6138
2023-01-03 11:00:00,0.0,0.0,223.61453516012105,0.0,223.61454
2023-01-03 12:00:00,0.0,0.0,247.04510644007456,0.0,247.04511
2023-01-03 13:00:00,0.0,0.0,244.7722741263439,0.0,244.77227
2023-01-03 14:00:00,0.0,0.0,218.0396014408633,0.0,218.0396
2023-01-03 15:00:00,0.0,0.0,198.1468923951159,0.0,198.14689
2023-01-03 16:00:00,0.0,0.0,198.89580748474557,0.0,198.89581
2023-01-03 17:00:00,0.0,0.0,243.2603549168953,0.0,243.26035
2023-01-03 18:00:00,0.0,0.0,314.21275158674734,0.0,314.21275
2023-01-03 19:00:00,0.0,0.0,353.72911176783595,0.0,353.72911
2023-01-03 20:00:00,0.0,0.0,318.12450627405775,0.0,318.12451
2023-01-03 21:00:00,0.0,0.0,266.5749993304975,0.0,266.575
2023-01-03 22:00:00,0.0,0.0,220.6360107971472,0.0,220.63601
2023-01-03 23:00:00,0.0,0.0,163.38231601104857,0.0,163.38232
2023-01-04 00:00:00,0.0,192.93192,110.28311544790749,0.0,303.21503
2023-01-04 01:00:00,0.0,1102.4345,81.61531458388957,0.0,1184.0499
2023-01-04 02:00:00,0.0,1102.4345,74.8103938073223,0.0,1177.2449
2023-01-04 03:00:00,0.0,1102.4345,72.84726464486761,0.0,1175.2818
2023-01-04 04:00:00,0.0,1102.4345,74.02422752412556,0.0,1176.4588
2023-01-04 05:00:00,0.0,1102.4345,88.61468584730483,0.0,1191.0492
2023-01-04 06:00:00,0.0,1102.4345,170.44718425095698,0.0,1272.8817
2023-01-04 07:00:00,0.0,432.81629,244.89006091704925,0.0,677.70635
2023-01-04 08:00:00,0.0,0.0,252.60443620894046,0.0,252.60444
2023-01-04 09:00:00,0.0,0.0,233.16565753381363,0.0,233.16566
2023-01-04 10:00:00,0.0,1102.4345,219.9128967466703,0.0,1322.3474
2023-01-04 11:00:00,0.0,370.49757,223.91804754276674,0.0,594.41562
2023-01-04 12:00:00,0.0,363.66813,247.3792847257173,0.0,611.04741
2023-01-04 13:00:00,0.0,358.54604,245.10227378321264,0.0,603.64831
2023-01-04 14:00:00,0.0,358.54604,218.33256196889292,0.0,576.8786
2023-01-04 15:00:00,0.0,367.93653,198.41221510404625,0.0,566.34875
2023-01-04 16:00:00,0.0,388.42488,199.16121137203703,0.0,587.58609
2023-01-04 17:00:00,0.0,0.0,243.58383125996605,0.0,243.58383
2023-01-04 18:00:00,0.0,1102.4345,314.6291488693476,0.0,1417.0637
2023-01-04 19:00:00,0.0,1102.4345,354.19628767259644,0.0,1456.6308
2023-01-04 20:00:00,0.0,1102.4345,318.54323194532816,0.0,1420.9778
2023-01-04 21:00:00,0.0,1102.4345,266.92465434956796,0.0,1369.3592
2023-01-04 22:00:00,0.0,1102.4345,220.92441263778346,0.0,1323.359
2023-01-04 23:00:00,0.0,1102.4345,163.59514236856577,0.0,1266.0297
2023-01-05 00:00:00,0.0,1102.4345,110.42627382248155,0.0,1212.8608
2023-01-05 01:00:00,0.0,1102.4345,81.72088165639582,0.0,1184.1554
2023-01-05 02:00:00,0.0,1102.4345,74.90681570683508,0.0,1177.3414
2023-01-05 03:00:00,0.0,1102.4345,72.94082552385449,0.0,1175.3754
2023-01-05 04:00:00,0.0,1102.4345,74.11896261124433,0.0,1176.5535
2023-01-05 05:00:00,0.0,1102.4345,88.72768066008044,0.0,1191.1622
2023-01-05 06:00:00,0.0,1102.4345,170.66374059991313,0.0,1273.0983
2023-01-05 07:00:00,0.0,0.0,245.2001350815952,0.0,245.20014
2023-01-05 08:00:00,0.0,0.0,252.9231528415744,0.0,252.92315
2023-01-05 09:00:00,0.0,0.0,233.4587986615468,0.0,233.4588
2023-01-05 10:00:00,0.0,0.0,220.1883778640507,0.0,220.18838
2023-01-05 11:00:00,0.0,0.0,224.1975298713311,0.0,224.19753
2023-01-05 12:00:00,0.0,0.0,247.68693227301222,0.0,247.68693
2023-01-05 13:00:00,0.0,0.0,245.4060035105634,0.0,245.406
2023-01-05 14:00:00,0.0,0.0,218.60213674803214,0.0,218.60214
2023-01-05 15:00:00,0.0,0.0,198.65629943204888,0.0,198.6563
2023-01-05 16:00:00,0.0,0.0,199.40531057169267,0.0,199.40531
2023-01-05 17:00:00,0.0,0.0,243.88126789544395,0.0,243.88127
2023-01-05 18:00:00,0.0,0.0,315.0119330229106,0.0,315.01193
2023-01-05 19:00:00,0.0,0.0,354.62564724415944,0.0,354.62565
2023-01-05 20:00:00,0.0,0.0,318.9279693179205,0.0,318.92797
2023-01-05 21:00:00,0.0,0.0,267.245847093197,0.0,267.24585
2023-01-05 22:00:00,0.0,0.0,221.1892722406826,0.0,221.18927
2023-01-05 23:00:00,0.0,0.0,163.790546734294,0.0,163.79055
2023-01-06 00:00:00,0.0,0.0,110.55767992500492,0.0,110.55768
2023-01-06 01:00:00,0.0,0.0,81.81775715919309,0.0,81.817757
2023-01-06 02:00:00,0.0,0.0,74.99527593076948,0.0,74.995276
2023-01-06 03:00:00,0.0,265.05587,73.02663867344134,0.0,338.08251
2023-01-06 04:00:00,0.0,328.90145,74.20582991440877,0.0,403.10728
2023-01-06 05:00:00,0.0,0.0,88.83126318810622,0.0,88.831263
2023-01-06 06:00:00,0.0,0.0,170.86220467805708,0.0,170.8622
2023-01-06 07:00:00,0.0,0.0,245.48423131743806,0.0,245.48423
2023-01-06 08:00:00,0.0,0.0,253.21509029836093,0.0,253.21509
2023-01-06 09:00:00,0.0,0.0,233.72723730244934,0.0,233.72724
2023-01-06 10:00:00,0.0,0.0,220.4405757138656,0.0,220.44058
2023-01-06 11:00:00,0.0,0.0,224.45332032715635,0.0,224.45332
2023-01-06 12:00:00,0.0,0.0,247.96842259836234,0.0,247.96842
2023-01-06 13:00:00,0.0,0.0,245.6838332913254,0.0,245.68383
2023-01-06 14:00:00,0.0,0.0,218.84865526593424,0.0,218.84866
2023-01-06 15:00:00,0.0,0.0,198.8794447261859,0.0,198.87944
2023-01-06 16:00:00,0.0,0.0,199.62840548115872,0.0,199.62841
2023-01-06 17:00:00,0.0,0.0,244.1530321266169,0.0,244.15303
2023-01-06 18:00:00,0.0,0.0,315.3615783575058,0.0,315.36158
2023-01-06 19:00:00,0.0,0.0,355.01772430363746,0.0,355.01772
2023-01-06 20:00:00,0.0,0.0,319.2791983557942,0.0,319.2792
2023-01-06 21:00:00,0.0,0.0,267.53897964388494,0.0,267.53898
2023-01-06 22:00:00,0.0,0.0,221.4309223096783,0.0,221.43092
2023-01-06 23:00:00,0.0,0.0,163.9687754127008,0.0,163.96878
2023-01-07 00:00:00,0.0,0.0,127.24791552038864,0.0,127.24792
2023-01-07 01:00:00,0.0,0.0,100.35622949189644,0.0,100.35623
2023-01-07 02:00:00,0.0,0.0,79.91641331872437,0.0,79.916413
2023-01-07 03:00:00,0.0,0.0,75.36382518833837,0.0,75.363825
2023-01-07 04:00:00,0.0,309.24962,73.01298696751478,0.0,382.26261
2023-01-07 05:00:00,0.0,459.32664,76.0916595339253,0.0,535.4183
2023-01-07 06:00:00,0.0,0.0,100.8143756809475,0.0,100.81438
2023-01-07 07:00:00,0.0,0.0,155.5948039737491,0.0,155.5948
2023-01-07 08:00:00,0.0,0.0,227.2973769835458,0.0,227.29738
2023-01-07 09:00:00,0.0,0.0,269.118430752113,0.0,269.11843
2023-01-07 10:00:00,0.0,0.0,280.7886741681856,0.0,280.78867
2023-01-07 11:00:00,0.0,0.0,294.32087183803617,0.0,294.32087
2023-01-07 12:00:00,0.0,0.0,316.38080227618275,0.0,316.3808
2023-01-07 13:00:00,0.0,0.0,314.87425496549065,0.0,314.87425
2023-01-07 14:00:00,0.0,0.0,291.43190336856185,0.0,291.4319
2023-01-07 15:00:00,0.0,0.0,273.11568795785104,0.0,273.11569
2023-01-07 16:00:00,0.0,0.0,274.8741812974914,0.0,274.87418
2023-01-07 17:00:00,0.0,0.0,342.8278792879379,0.0,342.82788
2023-01-07 18:00:00,0.0,0.0,397.77490725517595,0.0,397.77491
2023-01-07 19:00:00,0.0,0.0,399.1392401467303,0.0,399.13924
2023-01-07 20:00:00,0.0,0.0,326.66397677570006,0.0,326.66398
2023-01-07 21:00:00,0.0,1102.4345,254.73434326319534,0.0,1357.1689
2023-01-07 22:00:00,0.0,1102.4345,232.7256430339665,0.0,1335.1602
2023-01-07 23:00:00,0.0,1102.4345,197.41592186705077,0.0,1299.8505
2023-01-08 00:00:00,0.0,1102.4345,148.49988482496144,0.0,1250.9344
2023-01-08 01:00:00,0.0,1102.4345,106.9711572584302,0.0,1209.4057
2023-01-08 02:00:00,0.0,1102.4345,85.63726463090913,0.0,1188.0718
2023-01-08 03:00:00,0.0,1102.4345,78.13488431421473,0.0,1180.5694
2023-01-08 04:00:00,0.0,1102.4345,73.59629107587125,0.0,1176.0308
2023-01-08 05:00:00,0.0,1102.4345,73.39005560703114,0.0,1175.8246
2023-01-08 06:00:00,0.0,1102.4345,77.83973132244834,0.0,1180.2743
2023-01-08 07:00:00,0.0,1102.4345,95.00384041035892,0.0,1197.4384
2023-01-08 08:00:00,0.0,1102.4345,168.25383872566817,0.0,1270.6884
2023-01-08 09:00:00,0.0,438.31115,263.23281742178995,0.0,701.54397
2023-01-08 10:00:00,0.0,0.0,331.0392515042165,0.0,331.03925
2023-01-08 11:00:00,0.0,0.0,385.43145218838816,0.0,385.43145
2023-01-08 12:00:00,0.0,0.0,392.8964992776453,0.0,392.8965
2023-01-08 13:00:00,0.0,0.0,328.889187698033,0.0,328.88919
2023-01-08 14:00:00,0.0,0.0,258.75636439289485,0.0,258.75636
2023-01-08 15:00:00,0.0,0.0,221.65800280177587,0.0,221.658
2023-01-08 16:00:00,0.0,0.0,202.84532502631518,0.0,202.84533
2023-01-08 17:00:00,0.0,0.0,238.97459068239237,0.0,238.97459
2023-01-08 18:00:00,0.0,0.0,297.3693866091878,0.0,297.36939
2023-01-08 19:00:00,0.0,0.0,335.1773371257211,0.0,335.17734
2023-01-08 20:00:00,0.0,0.0,304.4440689135409,0.0,304.44407
2023-01-08 21:00:00,0.0,0.0,257.7179967986423,0.0,257.718
2023-01-08 22:00:00,0.0,0.0,218.21408798245562,0.0,218.21409
2023-01-08 23:00:00,0.0,257.99327,160.94697375974525,0.0,418.94025
2023-01-09 00:00:00,0.0,1102.4345,110.88304255647472,0.0,1213.3176
2023-01-09 01:00:00,0.0,1102.4345,82.05746089262992,0.0,1184.492
2023-01-09 02:00:00,0.0,1102.4345,75.21401061600962,0.0,1177.6486
2023-01-09 03:00:00,0.0,1102.4345,73.23868602521692,0.0,1175.6732
2023-01-09 04:00:00,0.0,1102.4345,74.42033678319221,0.0,1176.8549
2023-01-09 05:00:00,0.0,1102.4345,89.08686747725773,0.0,1191.5214
2023-01-09 06:00:00,0.0,0.0,171.35160160145628,0.0,171.3516
2023-01-09 07:00:00,0.0,0.0,246.1843271779755,0.0,246.18433
2023-01-09 08:00:00,0.0,0.0,253.93401711018598,0.0,253.93402
2023-01-09 09:00:00,0.0,0.0,234.3878352652351,0.0,234.38784
2023-01-09 10:00:00,0.0,0.0,221.06076698128936,0.0,221.06077
2023-01-09 11:00:00,0.0,0.0,225.08189694242114,0.0,225.0819
2023-01-09 12:00:00,0.0,0.0,248.65965742520484,0.0,248.65966
2023-01-09 13:00:00,0.0,0.0,246.36559506083123,0.0,246.3656
2023-01-09 14:00:00,0.0,0.0,219.45314343535367,0.0,219.45314
2023-01-09 15:00:00,0.0,0.0,199.42621743682247,0.0,199.42622
2023-01-09 16:00:00,0.0,0.0,200.17464592019144,0.0,200.17465
2023-01-09 17:00:00,0.0,0.0,244.81793588232583,0.0,244.81794
2023-01-09 18:00:00,0.0,0.0,316.21638897127275,0.0,316.21639
2023-01-09 19:00:00,0.0,0.0,355.9755585717842,0.0,355.97556
2023-01-09 20:00:00,0.0,0.0,320.1365990849442,0.0,320.1366
2023-01-09 21:00:00,0.0,0.0,268.2540067853361,0.0,268.25401
2023-01-09 22:00:00,0.0,0.0,222.01991737560581,0.0,222.01992
2023-01-09 23:00:00,0.0,0.0,164.40285187484412,0.0,164.40285
2023-01-10 00:00:00,0.0,0.0,110.96909336612052,0.0,110.96909
2023-01-10 01:00:00,0.0,0.0,82.12079368079712,0.0,82.120794
2023-01-10 02:00:00,0.0,0.0,75.27174538233308,0.0,75.271745
2023-01-10 03:00:00,0.0,0.0,73.29459978862648,0.0,73.2946
2023-01-10 04:00:00,0.0,0.0,74.47684182132116,0.0,74.476842
2023-01-10 05:00:00,0.0,0.0,89.15412793745367,0.0,89.154128
2023-01-10 06:00:00,0.0,0.0,171.48024848155967,0.0,171.48025
2023-01-10 07:00:00,0.0,0.0,246.36817718838148,0.0,246.36818
2023-01-10 08:00:00,0.0,0.0,254.12261783385443,0.0,254.12262
2023-01-10 09:00:00,0.0,0.0,234.5609521271578,0.0,234.56095
2023-01-10 10:00:00,0.0,0.0,221.2231207917138,0.0,221.22312
2023-01-10 11:00:00,0.0,0.0,225.24626794844824,0.0,225.24627
2023-01-10 12:00:00,0.0,0.0,248.84021671804675,0.0,248.84022
2023-01-10 13:00:00,0.0,0.0,246.5434879211436,0.0,246.54349
2023-01-10 14:00:00,0.0,0.0,219.6106988603102,0.0,219.6107
2023-01-10 15:00:00,0.0,0.0,199.56857014718196,0.0,199.56857
2023-01-10 16:00:00,0.0,0.0,200.3166976131074,0.0,200.3167
2023-01-10 17:00:00,0.0,0.0,244.9906468026789,0.0,244.99065
2023-01-10 18:00:00,0.0,0.0,316.4381746948176,0.0,316.43817
2023-01-10 19:00:00,0.0,0.0,356.2237903955107,0.0,356.22379
2023-01-10 20:00:00,0.0,0.0,320.3585464025322,0.0,320.35855
2023-01-10 21:00:00,0.0,0.0,268.43887915197206,0.0,268.43888
2023-01-10 22:00:00,0.0,370.70468,222.17202304602364,0.0,592.8767
2023-01-10 23:00:00,0.0,1102.4345,164.51481619020836,0.0,1266.9494
2023-01-11 00:00:00,0.0,1102.4345,111.04421464049958,0.0,1213.4788
2023-01-11 01:00:00,0.0,1102.4345,82.17604360226522,0.0,1184.6106
2023-01-11 02:00:00,0.0,1102.4345,75.32207627322485,0.0,1177.7566
2023-01-11 03:00:00,0.0,1102.4345,73.34330884035505,0.0,1175.7779
2023-01-11 04:00:00,0.0,1102.4345,74.5260307186524,0.0,1176.9606
2023-01-11 05:00:00,0.0,1102.4345,89.2126363060809,0.0,1191.6472
2023-01-11 06:00:00,0.0,1102.4345,171.59207260482262,0.0,1274.0266
2023-01-11 07:00:00,0.0,0.0,246.52787277892025,0.0,246.52787
2023-01-11 08:00:00,0.0,0.0,254.28631984053285,0.0,254.28632
2023-01-11 09:00:00,0.0,0.0,234.7111017937019,0.0,234.7111
2023-01-11 10:00:00,0.0,0.0,221.363827557508,0.0,221.36383
2023-01-11 11:00:00,0.0,0.0,225.38861265924982,0.0,225.38861
2023-01-11 12:00:00,0.0,0.0,248.99645838938943,0.0,248.99646
2023-01-11 13:00:00,0.0,0.0,246.69730302697292,0.0,246.6973
2023-01-11 14:00:00,0.0,0.0,219.74682076889835,0.0,219.74682
2023-01-11 15:00:00,0.0,0.0,199.6914581197841,0.0,199.69146
2023-01-11 16:00:00,0.0,0.0,200.43922448037418,0.0,200.43922
2023-01-11 17:00:00,0.0,0.0,245.1394942903072,0.0,245.13949
2023-01-11 18:00:00,0.0,0.0,316.6291575728373,0.0,316.62916
2023-01-11 19:00:00,0.0,0.0,356.4373687638124,0.0,356.43737
2023-01-11 20:00:00,0.0,0.0,320.54934918944446,0.0,320.54935
2023-01-11 21:00:00,0.0,0.0,268.59767156020143,0.0,268.59767
2023-01-11 22:00:00,0.0,0.0,222.30255772573085,0.0,222.30256
2023-01-11 23:00:00,0.0,1102.4345,164.61081784676455,0.0,1267.0454
2023-01-12 00:00:00,0.0,1102.4345,111.10856843044152,0.0,1213.5431
2023-01-12 01:00:00,0.0,1102.4345,82.22333055018046,0.0,1184.6579
2023-01-12 02:00:00,0.0,1102.4345,75.36511315539153,0.0,1177.7997
2023-01-12 03:00:00,0.0,1102.4345,73.38492013515099,0.0,1175.8195
2023-01-12 04:00:00,0.0,1102.4345,74.5680121284767,0.0,1177.0026
2023-01-12 05:00:00,0.0,1102.4345,89.26252261633348,0.0,1191.6971
2023-01-12 06:00:00,0.0,579.84206,171.68732401686003,0.0,751.52939
2023-01-12 07:00:00,0.0,0.0,246.6637731098479,0.0,246.66377
2023-01-12 08:00:00,0.0,0.0,254.42549350622562,0.0,254.42549
2023-01-12 09:00:00,0.0,0.0,234.83862604752625,0.0,234.83863
2023-01-12 10:00:00,0.0,532.48444,221.4832095477587,0.0,753.96765
2023-01-12 11:00:00,0.0,0.0,225.50925912448918,0.0,225.50926
2023-01-12 12:00:00,0.0,1102.4345,249.128744763008,0.0,1351.5633
2023-01-12 13:00:00,0.0,509.38317,246.82739927223238,0.0,756.21057
2023-01-12 14:00:00,0.0,0.0,219.8618287714121,0.0,219.86183
2023-01-12 15:00:00,0.0,0.0,199.79517172601015,0.0,199.79517
2023-01-12 16:00:00,0.0,0.0,200.5425179103616,0.0,200.54252
2023-01-12 17:00:00,0.0,0.0,245.2648346305547,0.0,245.26483
2023-01-12 18:00:00,0.0,0.0,316.7897976846398,0.0,316.7898
2023-01-12 19:00:00,0.0,0.0,356.61681147824055,0.0,356.61681
2023-01-12 20:00:00,0.0,0.0,320.70947300333853,0.0,320.70947
2023-01-12 21:00:00,0.0,507.07304,268.73077402133794,0.0,775.80381
2023-01-12 22:00:00,0.0,1102.4345,222.4118441281709,0.0,1324.8464
2023-01-12 23:00:00,0.0,1102.4345,164.69109575145046,0.0,1267.1256
2023-01-13 00:00:00,0.0,1102.4345,111.16231595460025,0.0,1213.5969
2023-01-13 01:00:00,0.0,1102.4345,82.26277380187038,0.0,1184.6973
2023-01-13 02:00:00,0.0,1102.4345,75.40096533109877,0.0,1177.8355
2023-01-13 03:00:00,0.0,1102.4345,73.41954007816423,0.0,1175.8541
2023-01-13 04:00:00,0.0,1102.4345,74.60289414563796,0.0,1177.0374
2023-01-13 05:00:00,0.0,1102.4345,89.30391623292472,0.0,1191.7385
2023-01-13 06:00:00,0.0,1102.4345,171.7662514775604,0.0,1274.2008
2023-01-13 07:00:00,0.0,129.90095,246.77623549425016,0.0,376.67719
2023-01-13 08:00:00,0.0,0.0,254.5405073016815,0.0,254.54051
2023-01-13 09:00:00,0.0,0.0,234.9438649127458,0.0,234.94386
2023-01-13 10:00:00,0.0,0.0,221.5815873730525,0.0,221.58159
2023-01-13 11:00:00,0.0,559.51832,225.60853370521656,0.0,785.12686
2023-01-13 12:00:00,0.0,1102.4345,249.23743629723964,0.0,1351.672
2023-01-13 13:00:00,0.0,1102.4345,246.93413370266552,0.0,1349.3687
2023-01-13 14:00:00,0.0,1102.4345,219.95604083191904,0.0,1322.3906
2023-01-13 15:00:00,0.0,1102.4345,199.87999984129436,0.0,1302.3145
2023-01-13 16:00:00,0.0,568.18343,200.6268677899267,0.0,768.8103
2023-01-13 17:00:00,0.0,0.0,245.36702227244172,0.0,245.36702
2023-01-13 18:00:00,0.0,0.0,316.9205527377393,0.0,316.92055
2023-01-13 19:00:00,0.0,0.0,356.7626336704199,0.0,356.76263
2023-01-13 20:00:00,0.0,571.89705,320.8393810008216,0.0,892.73643
2023-01-13 21:00:00,0.0,1102.4345,268.8385745348311,0.0,1371.2731
2023-01-13 22:00:00,0.0,1102.4345,222.5002033017223,0.0,1324.9347
2023-01-13 23:00:00,0.0,1102.4345,164.7558875782821,0.0,1267.1904
2023-01-14 00:00:00,0.0,1102.4345,127.85502877946517,0.0,1230.2896
2023-01-14 01:00:00,0.0,1102.4345,100.83219069444809,0.0,1203.2667
2023-01-14 02:00:00,0.0,1102.4345,80.29309449101824,0.0,1182.7276
2023-01-14 03:00:00,0.0,1102.4345,75.71687180838904,0.0,1178.1514
2023-01-14 04:00:00,0.0,1102.4345,73.35291987477383,0.0,1175.7875
2023-01-14 05:00:00,0.0,1102.4345,76.44371689978549,0.0,1178.8783
2023-01-14 06:00:00,0.0,1102.4345,101.27786656396972,0.0,1203.7124
2023-01-14 07:00:00,0.0,1102.4345,156.30567442572246,0.0,1258.7402
2023-01-14 08:00:00,0.0,1102.4345,228.32939900744427,0.0,1330.7639
2023-01-14 09:00:00,0.0,1102.4345,270.3327731519631,0.0,1372.7673
2023-01-14 10:00:00,0.0,1102.4345,282.04766722385716,0.0,1384.4822
2023-01-14 11:00:00,0.0,1102.4345,295.63210952669687,0.0,1398.0667
2023-01-14 12:00:00,0.0,1102.4345,317.78128858080595,0.0,1420.2158
2023-01-14 13:00:00,0.0,1102.4345,316.2591744076039,0.0,1418.6937
2023-01-14 14:00:00,0.0,1102.4345,292.7054156841324,0.0,1395.14
2023-01-14 15:00:00,0.0,1102.4345,274.3013594266326,0.0,1376.7359
2023-01-14 16:00:00,0.0,1102.4345,276.0595726107788,0.0,1378.4941
2023-01-14 17:00:00,0.0,1102.4345,344.29643530836154,0.0,1446.731
2023-01-14 18:00:00,0.0,1102.4345,399.46772647541707,0.0,1501.9023
2023-01-14 19:00:00,0.0,1102.4345,400.8266166632575,0.0,1503.2612
2023-01-14 20:00:00,0.0,1102.4345,328.0358793962495,0.0,1430.4704
2023-01-14 21:00:00,0.0,1102.4345,255.79682796504,0.0,1358.2314
2023-01-14 22:00:00,0.0,1102.4345,233.68970706919845,0.0,1336.1243
2023-01-14 23:00:00,0.0,1102.4345,198.22819461311232,0.0,1300.6627
2023-01-15 00:00:00,0.0,1102.4345,149.10670895641215,0.0,1251.5413
2023-01-15 01:00:00,0.0,1102.4345,107.40525587862183,0.0,1209.8398
2023-01-15 02:00:00,0.0,1102.4345,85.98232934921563,0.0,1188.4169
2023-01-15 03:00:00,0.0,1102.4345,78.44750532791944,0.0,1180.882
2023-01-15 04:00:00,0.0,1102.4345,73.88866894492546,0.0,1176.3232
2023-01-15 05:00:00,0.0,1102.4345,73.67953374692846,0.0,1176.1141
2023-01-15 06:00:00,0.0,1102.4345,78.14455643072154,0.0,1180.5791
2023-01-15 07:00:00,0.0,1102.4345,95.37314526048925,0.0,1197.8077
2023-01-15 08:00:00,0.0,1102.4345,168.90306468236696,0.0,1271.3376
2023-01-15 09:00:00,0.0,1102.4345,264.2413024659323,0.0,1366.6758
2023-01-15 10:00:00,0.0,1102.4345,332.29830677423234,0.0,1434.7328
2023-01-15 11:00:00,0.0,1102.4345,386.88660867179703,0.0,1489.3212
2023-01-15 12:00:00,0.0,1102.4345,394.36898384623026,0.0,1496.8035
2023-01-15 13:00:00,0.0,1102.4345,330.11268971265076,0.0,1432.5472
2023-01-15 14:00:00,0.0,1102.4345,259.7116828272319,0.0,1362.1462
2023-01-15 15:00:00,0.0,1102.4345,222.47010971975993,0.0,1324.9047
2023-01-15 16:00:00,0.0,1102.4345,203.5827837582377,0.0,1306.0173
2023-01-15 17:00:00,0.0,1102.4345,239.8365660448941,0.0,1342.2711
2023-01-15 18:00:00,0.0,1102.4345,298.4337589896515,0.0,1400.8683
